person,number_correct,number_of_items,correct_item_pair,unweighted_proportion_correct,correct_items,formula_weighted_raw_score,formula_max_total_score,weighted_raw_score,max_total_score,normalized_weighted_score,normalized_weighted_percent,minimum_achievable_total_score,maximum_achievable_total_score,maximum_is_true_maximum,normalization_status,scoring_model_status,score_type,response_item_pm00fq01,response_item_pm033q01,response_item_pm034q01t,response_item_pm155q01,response_item_pm155q04t,response_item_pm192q01t,response_item_pm305q01,response_item_pm406q01,response_item_pm406q02,response_item_pm411q01,response_item_pm411q02,response_item_pm423q01,response_item_pm442q02,response_item_pm474q01,response_item_pm496q01t,response_item_pm496q02,response_item_pm564q01,response_item_pm564q02,response_item_pm571q01,response_item_pm603q01t,response_item_pm803q01t,response_item_pm903q03,response_item_pm918q01,response_item_pm918q02,response_item_pm918q05,response_item_pm923q01,response_item_pm923q03,response_item_pm923q04,response_item_pm924q02,response_item_pm995q01,response_item_pm995q02,response_item_pm995q03,contribution_item_pm00fq01,contribution_item_pm033q01,contribution_item_pm034q01t,contribution_item_pm155q01,contribution_item_pm155q04t,contribution_item_pm192q01t,contribution_item_pm305q01,contribution_item_pm406q01,contribution_item_pm406q02,contribution_item_pm411q01,contribution_item_pm411q02,contribution_item_pm423q01,contribution_item_pm442q02,contribution_item_pm474q01,contribution_item_pm496q01t,contribution_item_pm496q02,contribution_item_pm564q01,contribution_item_pm564q02,contribution_item_pm571q01,contribution_item_pm603q01t,contribution_item_pm803q01t,contribution_item_pm903q03,contribution_item_pm918q01,contribution_item_pm918q02,contribution_item_pm918q05,contribution_item_pm923q01,contribution_item_pm923q03,contribution_item_pm923q04,contribution_item_pm924q02,contribution_item_pm995q01,contribution_item_pm995q02,contribution_item_pm995q03
"PISA2748",30,32,"(30,32)",0.9375,"pm00fq01|pm033q01|pm034q01t|pm155q01|pm155q04t|pm192q01t|pm305q01|pm406q01|pm406q02|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm571q01|pm603q01t|pm803q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm923q04|pm924q02|pm995q01",105.289186536664,124.967526068713,58.0944896852741,68.9522342511883,0.842532375000929,84.253237500093,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2.14097710825686,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,2.80811908860377,4.7812223423438,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,1.49588225934354,3.04332111700611,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,4.34632965438984,2.08739675468112,2.47315752973098,0,0
"PISA2764",13,32,"(13,32)",0.40625,"pm00fq01|pm033q01|pm155q01|pm155q04t|pm411q01|pm423q01|pm442q02|pm474q01|pm603q01t|pm918q01|pm918q02|pm918q05|pm995q03",35.6213239086875,124.967526068713,19.654465025888,68.9522342511883,0.285044643430815,28.5044643430815,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,2.14097710825686,1.0000984769457,0,1.2942101262835,1.20257572297271,0,0,0,0,1.93071340341164,0,1.11464269391646,2.58139463965431,1.03016645367673,0,0,0,0,0,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,0,0,0,0,0,0,2.23700446296524
"PISA2784",15,32,"(15,32)",0.46875,"pm033q01|pm155q01|pm155q04t|pm305q01|pm411q02|pm423q01|pm474q01|pm496q02|pm564q01|pm564q02|pm571q01|pm603q01t|pm918q01|pm918q02|pm918q05",36.3907095649562,124.967526068713,20.0789821918226,68.9522342511883,0.291201328135013,29.1201328135013,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,0,1.60594277149801,1.11464269391646,0,1.03016645367673,0,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,0,0,0,0,0,0,0
"PISA2793",13,32,"(13,32)",0.40625,"pm033q01|pm034q01t|pm155q01|pm155q04t|pm423q01|pm474q01|pm496q02|pm564q01|pm603q01t|pm918q01|pm918q02|pm918q05|pm995q01",32.6786368703567,124.967526068713,18.0308044447915,68.9522342511883,0.261497029655435,26.1497029655435,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,0,0,0,0,0,0,1.11464269391646,0,1.03016645367673,0,1.37082364536879,1.45473339099819,0,0,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,0,0,0,0,2.47315752973098,0,0
"PISA2797",19,32,"(19,32)",0.59375,"pm033q01|pm155q01|pm155q04t|pm192q01t|pm305q01|pm411q02|pm423q01|pm496q01t|pm564q02|pm571q01|pm603q01t|pm903q03|pm918q01|pm918q05|pm923q01|pm923q03|pm924q02|pm995q01|pm995q03",57.3045506440095,124.967526068713,31.6184285947393,68.9522342511883,0.458555533959283,45.8555533959284,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1.0000984769457,0,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,0,0,0,1.60594277149801,1.11464269391646,0,0,1.62787399540524,0,0,1.77401492798991,1.83236153892946,1.49588225934354,0,2.90064730427663,1,0,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA2801",28,32,"(28,32)",0.875,"pm00fq01|pm034q01t|pm155q01|pm155q04t|pm192q01t|pm305q01|pm406q01|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm571q01|pm803q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm923q04|pm924q02|pm995q01|pm995q03",96.1544404514183,124.967526068713,53.0542910696063,68.9522342511883,0.769435416354068,76.9435416354068,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2.14097710825686,0,1.96771446709354,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,2.80811908860377,0,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,0,3.04332111700611,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,4.34632965438984,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA2806",19,32,"(19,32)",0.59375,"pm033q01|pm155q01|pm155q04t|pm192q01t|pm305q01|pm411q01|pm411q02|pm423q01|pm474q01|pm496q01t|pm496q02|pm564q01|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm924q02|pm995q03",53.6014123079703,124.967526068713,29.5751804802592,68.9522342511883,0.428922728921573,42.8922728921573,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1.0000984769457,0,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,0,0,1.93071340341164,1.60594277149801,1.11464269391646,0,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,0,0,0,0,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,0,0,2.08739675468112,0,0,2.23700446296524
"PISA2816",8,32,"(8,32)",0.25,"pm155q01|pm155q04t|pm192q01t|pm411q02|pm423q01|pm496q02|pm564q01|pm918q02",20.5884360574616,124.967526068713,11.3599005322321,68.9522342511883,0.164750289176255,16.4750289176255,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2942101262835,1.20257572297271,2.05942193849789,0,0,0,0,1.60594277149801,1.11464269391646,0,0,0,1.37082364536879,1.45473339099819,0,0,0,0,0,0,1.25755024269656,0,0,0,0,0,0,0,0
"PISA2823",19,32,"(19,32)",0.59375,"pm00fq01|pm033q01|pm155q01|pm155q04t|pm192q01t|pm305q01|pm411q01|pm411q02|pm423q01|pm474q01|pm496q01t|pm496q02|pm571q01|pm603q01t|pm918q01|pm918q02|pm918q05|pm924q02|pm995q01",52.8666635343054,124.967526068713,29.1697746028182,68.9522342511883,0.423043211283839,42.3043211283839,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,2.14097710825686,1.0000984769457,0,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,0,0,1.93071340341164,1.60594277149801,1.11464269391646,0,1.03016645367673,1.62787399540524,1.37082364536879,0,0,1.83236153892946,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,0,0,0,2.08739675468112,2.47315752973098,0,0
"PISA2836",11,32,"(11,32)",0.34375,"pm033q01|pm155q01|pm155q04t|pm305q01|pm411q02|pm474q01|pm496q01t|pm564q01|pm603q01t|pm918q01|pm923q01",26.7210025054458,124.967526068713,14.7436128580236,68.9522342511883,0.213823569578814,21.3823569578814,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,0,1.60594277149801,0,0,1.03016645367673,1.62787399540524,0,1.45473339099819,0,0,1.49588225934354,0,0,1,0,0,1.75539915546177,0,0,0,0,0,0
"PISA2848",14,32,"(14,32)",0.4375,"pm033q01|pm155q01|pm192q01t|pm406q01|pm411q01|pm423q01|pm442q02|pm474q01|pm918q01|pm918q02|pm918q05|pm923q03|pm995q01|pm995q03",42.8945470680875,124.967526068713,23.6675474867856,68.9522342511883,0.34324554880363,34.324554880363,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1.0000984769457,0,1.2942101262835,0,2.05942193849789,0,2.80811908860377,0,1.93071340341164,0,1.11464269391646,2.58139463965431,1.03016645367673,0,0,0,0,0,0,0,0,1,1.25755024269656,1.36924943576479,0,1.51181899463805,0,0,2.47315752973098,0,2.23700446296524
"PISA2872",9,32,"(9,32)",0.28125,"pm155q01|pm411q02|pm423q01|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm918q02",22.7090231517628,124.967526068713,12.5299582478334,68.9522342511883,0.181719394359109,18.1719394359109,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2942101262835,0,0,0,0,0,0,1.60594277149801,1.11464269391646,0,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,0,0,0,0,0,1.25755024269656,0,0,0,0,0,0,0,0
"PISA2881",3,32,"(3,32)",0.09375,"pm411q02|pm423q01|pm918q01",6.74310798176995,124.967526068713,3.72058546541447,68.9522342511883,0.0539588819103473,5.39588819103473,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60594277149801,1.11464269391646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"PISA2891",16,32,"(16,32)",0.5,"pm033q01|pm155q01|pm192q01t|pm411q01|pm423q01|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm571q01|pm603q01t|pm918q01|pm918q02|pm918q05|pm995q01",43.6509477708257,124.967526068713,24.0849000589594,68.9522342511883,0.349298326885532,34.9298326885532,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1.0000984769457,0,1.2942101262835,0,2.05942193849789,0,0,0,1.93071340341164,0,1.11464269391646,0,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,0,0,0,0,2.47315752973098,0,0
"PISA2893",10,32,"(10,32)",0.3125,"pm033q01|pm155q04t|pm305q01|pm411q01|pm423q01|pm442q02|pm564q01|pm571q01|pm918q01|pm918q05",26.7552328018691,124.967526068713,14.7624998080315,68.9522342511883,0.214097483110594,21.4097483110594,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0000984769457,0,0,1.20257572297271,0,1.27673050543826,0,0,1.93071340341164,0,1.11464269391646,2.58139463965431,0,0,0,1.45473339099819,0,1.83236153892946,0,0,0,1,0,1.36924943576479,0,0,0,0,0,0,0
"PISA2907",17,32,"(17,32)",0.53125,"pm00fq01|pm305q01|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q02|pm564q02|pm571q01|pm903q03|pm918q01|pm918q02|pm923q01|pm924q02|pm995q01|pm995q03",55.0399741956941,124.967526068713,30.3689231379527,68.9522342511883,0.440434214608924,44.0434214608924,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,2.14097710825686,0,0,0,0,0,1.27673050543826,0,0,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,0,1.37082364536879,0,1.77401492798991,1.83236153892946,0,0,2.90064730427663,1,1.25755024269656,0,1.75539915546177,0,0,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA2923",13,32,"(13,32)",0.40625,"pm155q01|pm155q04t|pm411q01|pm411q02|pm474q01|pm496q02|pm564q01|pm564q02|pm571q01|pm903q03|pm918q01|pm918q02|pm995q03",37.8619289519764,124.967526068713,20.8907439910674,68.9522342511883,0.302974141707487,30.2974141707487,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1.2942101262835,1.20257572297271,0,0,0,0,1.93071340341164,1.60594277149801,0,0,1.03016645367673,0,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,0,0,2.90064730427663,1,1.25755024269656,0,0,0,0,0,0,0,2.23700446296524
"PISA2931",21,32,"(21,32)",0.65625,"pm00fq01|pm033q01|pm034q01t|pm155q01|pm155q04t|pm192q01t|pm305q01|pm406q01|pm411q01|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm918q01|pm918q02|pm918q05|pm923q03|pm995q03",61.6386811569591,124.967526068713,34.0098337205781,68.9522342511883,0.493237588164041,49.3237588164041,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,2.14097710825686,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,2.80811908860377,0,1.93071340341164,0,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,0,0,0,0,1,1.25755024269656,1.36924943576479,0,1.51181899463805,0,0,0,0,2.23700446296524
"PISA2942",15,32,"(15,32)",0.46875,"pm033q01|pm034q01t|pm155q01|pm406q02|pm411q01|pm423q01|pm474q01|pm496q01t|pm496q02|pm603q01t|pm918q01|pm918q02|pm918q05|pm924q02|pm995q01",46.7606294869113,124.967526068713,25.8007018266624,68.9522342511883,0.374182245243456,37.4182245243456,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1.0000984769457,1.96771446709354,1.2942101262835,0,0,0,0,4.7812223423438,1.93071340341164,0,1.11464269391646,0,1.03016645367673,1.62787399540524,1.37082364536879,0,0,0,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,0,0,0,2.08739675468112,2.47315752973098,0,0
"PISA2947",6,32,"(6,32)",0.1875,"pm033q01|pm305q01|pm496q02|pm918q01|pm923q03|pm995q03",15.2175901981592,124.967526068713,8.39647608535603,68.9522342511883,0.121772357002505,12.1772357002505,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0000984769457,0,0,0,0,1.27673050543826,0,0,0,0,0,0,0,0,1.37082364536879,0,0,0,0,0,0,1,0,0,0,1.51181899463805,0,0,0,0,2.23700446296524
"PISA2954",8,32,"(8,32)",0.25,"pm033q01|pm034q01t|pm155q04t|pm305q01|pm423q01|pm474q01|pm918q01|pm918q02",17.8509802099883,124.967526068713,9.84947856273995,68.9522342511883,0.142844951577043,14.2844951577043,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0000984769457,1.96771446709354,0,1.20257572297271,0,1.27673050543826,0,0,0,0,1.11464269391646,0,1.03016645367673,0,0,0,0,0,0,0,0,1,1.25755024269656,0,0,0,0,0,0,0,0
"PISA2988",9,32,"(9,32)",0.28125,"pm033q01|pm155q01|pm155q04t|pm423q01|pm474q01|pm564q02|pm918q01|pm918q05|pm923q03",20.4740320397166,124.967526068713,11.2967768321878,68.9522342511883,0.163834819203022,16.3834819203022,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,0,0,0,0,0,1.11464269391646,0,1.03016645367673,0,0,0,1.77401492798991,0,0,0,0,1,0,1.36924943576479,0,1.51181899463805,0,0,0,0,0
"PISA2990",21,32,"(21,32)",0.65625,"pm033q01|pm034q01t|pm155q01|pm155q04t|pm192q01t|pm305q01|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm603q01t|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm924q02|pm995q01",59.83161230609,124.967526068713,33.0127632124796,68.9522342511883,0.478777280692839,47.8777280692839,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,0,0,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,0,0,0,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,2.47315752973098,0,0
"PISA3001",8,32,"(8,32)",0.25,"pm033q01|pm155q01|pm155q04t|pm423q01|pm496q02|pm564q02|pm918q01|pm918q02",18.1490027393182,124.967526068713,10.0139158361736,68.9522342511883,0.145229751362278,14.5229751362278,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,0,0,0,0,0,1.11464269391646,0,0,0,1.37082364536879,0,1.77401492798991,0,0,0,0,1,1.25755024269656,0,0,0,0,0,0,0,0
"PISA3004",8,32,"(8,32)",0.25,"pm033q01|pm155q01|pm155q04t|pm406q01|pm423q01|pm474q01|pm496q02|pm603q01t",20.5098113484469,124.967526068713,11.3165184671112,68.9522342511883,0.164121128053456,16.4121128053456,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,0,2.80811908860377,0,0,0,1.11464269391646,0,1.03016645367673,0,1.37082364536879,0,0,0,1.49588225934354,0,0,0,0,0,0,0,0,0,0,0,0
"PISA3016",28,32,"(28,32)",0.875,"pm00fq01|pm033q01|pm034q01t|pm155q01|pm155q04t|pm192q01t|pm305q01|pm406q01|pm406q02|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q02|pm571q01|pm603q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm924q02|pm995q01|pm995q03",93.3141156226992,124.967526068713,51.4871099858453,68.9522342511883,0.74670691305348,74.670691305348,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,2.14097710825686,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,2.80811908860377,4.7812223423438,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,0,1.77401492798991,1.83236153892946,1.49588225934354,0,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA3037",24,32,"(24,32)",0.75,"pm00fq01|pm033q01|pm034q01t|pm155q01|pm192q01t|pm406q01|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q02|pm603q01t|pm803q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm924q02|pm995q03",77.8677118849215,124.967526068713,42.9643834634361,68.9522342511883,0.623103572060041,62.3103572060041,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,2.14097710825686,1.0000984769457,1.96771446709354,1.2942101262835,0,2.05942193849789,0,2.80811908860377,0,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,0,1.77401492798991,0,1.49588225934354,3.04332111700611,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,0,0,2.23700446296524
"PISA3046",20,32,"(20,32)",0.625,"pm155q01|pm155q04t|pm305q01|pm411q02|pm423q01|pm474q01|pm496q02|pm564q01|pm564q02|pm571q01|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm923q04|pm924q02|pm995q01|pm995q03",63.2424937557149,124.967526068713,34.894755311677,68.9522342511883,0.506071423074672,50.6071423074672,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,0,1.60594277149801,1.11464269391646,0,1.03016645367673,0,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,0,0,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,4.34632965438984,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA3056",26,32,"(26,32)",0.8125,"pm00fq01|pm033q01|pm034q01t|pm155q01|pm192q01t|pm305q01|pm406q01|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm571q01|pm803q01t|pm918q01|pm918q02|pm918q05|pm923q01|pm923q04|pm924q02|pm995q01|pm995q03",87.7904173849982,124.967526068713,48.4393475246647,68.9522342511883,0.702505844092062,70.2505844092062,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,2.14097710825686,1.0000984769457,1.96771446709354,1.2942101262835,0,2.05942193849789,1.27673050543826,2.80811908860377,0,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,0,3.04332111700611,0,1,1.25755024269656,1.36924943576479,1.75539915546177,0,4.34632965438984,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA3062",6,32,"(6,32)",0.1875,"pm155q04t|pm305q01|pm474q01|pm918q01|pm918q05|pm923q03",13.3944555846084,124.967526068713,7.39054111249054,68.9522342511883,0.10718349003119,10.718349003119,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.20257572297271,0,1.27673050543826,0,0,0,0,0,0,1.03016645367673,0,0,0,0,0,0,0,0,1,0,1.36924943576479,0,1.51181899463805,0,0,0,0,0
"PISA3071",12,32,"(12,32)",0.375,"pm033q01|pm034q01t|pm155q01|pm155q04t|pm411q01|pm411q02|pm423q01|pm496q02|pm603q01t|pm918q01|pm918q02|pm923q03",30.3609102858219,124.967526068713,16.7519728041685,68.9522342511883,0.242950398723009,24.2950398723009,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,0,0,0,0,1.93071340341164,1.60594277149801,1.11464269391646,0,0,0,1.37082364536879,0,0,0,1.49588225934354,0,0,1,1.25755024269656,0,0,1.51181899463805,0,0,0,0,0
"PISA3088",3,32,"(3,32)",0.09375,"pm033q01|pm406q01|pm918q01",8.71430868763317,124.967526068713,4.80821756554947,68.9522342511883,0.0697325854305671,6.97325854305671,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0000984769457,0,0,0,0,0,2.80811908860377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
